998407,20200501,19991.97,20000.25,19551.73,19619.35
998407,20200430,20105.68,20365.89,20084.83,20193.69
998407,20200428,19776.18,19841.78,19638.48,19771.19
998407,20200427,19410.84,19819.06,19410.18,19783.22
998407,20200424,19331.86,19352.24,19175.38,19262
998407,20200423,19313.04,19429.44,19221.54,19429.44
998407,20200422,19109.18,19137.95,18858.25,19137.95
998407,20200421,19479.83,19529.06,19193.22,19280.78
998407,20200420,19689.85,19784.38,19611.79,19669.12
998407,20200417,19575.85,19922.07,19554.7,19897.26
998407,20200416,19311.3,19362.17,19154.41,19290.2
998407,20200415,19589.25,19660.68,19465.95,19550.09
998407,20200414,19150.3,19705.99,19093.12,19638.81
998407,20200413,19312.04,19355.04,19014.32,19043.4
998407,20200410,19500.07,19500.07,19235.96,19498.5
998407,20200409,19376,19406.96,19158.55,19345.77
998407,20200408,19047.76,19454.34,18730.8,19353.24
998407,20200407,18878.86,19162.52,18553.14,18950.18
998407,20200406,17857.99,18672.26,17802.62,18576.3
998407,20200403,17951.44,18059.15,17646.5,17820.19
998407,20200402,17934.42,18132.04,17707.66,17818.72
998407,20200401,18686.12,18784.25,17871.62,18065.41
998407,20200331,19181.9,19336.19,18834.16,18917.01
998407,20200330,18884.07,19084.97,18578.2,19084.97
998407,20200327,19021.97,19389.43,18832.21,19389.43
998407,20200326,19234.77,19240.29,18512.81,18664.6
998407,20200325,18446.8,19564.38,18446.8,19546.63
998407,20200324,17206.88,18100.39,17197.14,18092.35
998407,20200323,16570.57,17049.03,16480.95,16887.78
998407,20200319,16995.77,17160.97,16358.19,16552.83
998407,20200318,17154.08,17396.84,16698.46,16726.55
998407,20200317,16726.95,17557.04,16378.94,17011.53
998407,20200316,17586.08,17785.76,16914.45,17002.04
998407,20200313,18183.47,18184.46,16690.6,17431.05
998407,20200312,19064.51,19142.18,18339.27,18559.63
998407,20200311,19758.26,19974.83,19392.25,19416.06
998407,20200310,19474.89,19970.35,18891.77,19867.12
998407,20200309,20343.31,20347.19,19472.26,19698.76
998407,20200306,21009.8,21061.2,20613.91,20749.75
998407,20200305,21399.87,21399.87,21220.76,21329.12
998407,20200304,20897.2,21245.93,20862.05,21100.06
998407,20200303,21651.99,21719.78,21082.73,21082.73
998407,20200302,20849.79,21593.11,20834.29,21344.08
998407,20200228,21518.01,21528.13,20916.4,21142.96
998407,20200227,22255.83,22272.26,21844.29,21948.23
998407,20200226,22374.14,22456.55,22127.42,22426.19
998407,20200225,22949.37,22950.23,22335.21,22605.41
998407,20200221,23427.77,23588.55,23378.33,23386.74
998407,20200220,23666.58,23806.56,23426.42,23479.15
998407,20200219,23329.33,23468.56,23234.96,23400.7
998407,20200218,23398.57,23402.01,23133.6,23193.8
998407,20200217,23489.78,23561.98,23335.99,23523.24
998407,20200214,23714.52,23738.42,23603.48,23687.59
998407,20200213,23849.76,23908.85,23784.31,23827.73
998407,20200212,23741.21,23869.73,23693.72,23861.21
998407,20200210,23631.79,23788.25,23621.72,23685.98
998407,20200207,23899.01,23943.45,23759.42,23827.98
998407,20200206,23641.1,23995.37,23625.13,23873.59
998407,20200205,23351.47,23414.69,23241.64,23319.56
998407,20200204,22881.13,23118.13,22854.45,23084.59
998407,20200203,22874.27,23023.73,22775.92,22971.94
998407,20200131,23148.92,23421.59,23139.98,23205.18
998407,20200130,23284.58,23318.57,22892.95,22977.75
998407,20200129,23309.32,23392.61,23214.28,23379.4
998407,20200128,23126.93,23243.36,23115.15,23215.71
998407,20200127,23427.9,23463.89,23317.32,23343.51
998407,20200124,23850.12,23869.38,23755.32,23827.18
998407,20200123,23843.51,23910.01,23779.23,23795.44
998407,20200122,23835.49,24040.87,23831.1,24031.35
998407,20200121,24072.81,24081.75,23843.48,23864.56
998407,20200120,24080.68,24108.11,24061.67,24083.51
998407,20200117,24103.45,24115.95,24013.75,24041.26
998407,20200116,23960.2,23975.38,23905.38,23933.13
998407,20200115,23923.48,23997.39,23875.82,23916.58
998407,20200114,23969.04,24059.86,23951.66,24025.17
998407,20200110,23813.28,23903.29,23761.08,23850.57
998407,20200109,23530.29,23767.09,23506.15,23739.87
998407,20200108,23217.49,23303.21,22951.18,23204.76
998407,20200107,23320.12,23577.44,23299.92,23575.72
998407,20200106,23319.76,23365.36,23148.53,23204.86
